station_id,sensor_id,latitude,longitude,measurement_value,measurement_datetime_utc,measurement_datetime_tokyo,NO2_lag_1,NO2_target_T+1,past_temp_1,past_wind_1,past_wind_dir_1,past_humidity_1,past_pressure_1,future_temp_1,future_wind_1,future_wind_dir_1,future_humidity_1,future_pressure_1,NO2_lag_2,NO2_target_T+2,past_temp_2,past_wind_2,past_wind_dir_2,past_humidity_2,past_pressure_2,future_temp_2,future_wind_2,future_wind_dir_2,future_humidity_2,future_pressure_2,NO2_lag_3,NO2_target_T+3,past_temp_3,past_wind_3,past_wind_dir_3,past_humidity_3,past_pressure_3,future_temp_3,future_wind_3,future_wind_dir_3,future_humidity_3,future_pressure_3,NO2_lag_4,NO2_target_T+4,past_temp_4,past_wind_4,past_wind_dir_4,past_humidity_4,past_pressure_4,future_temp_4,future_wind_4,future_wind_dir_4,future_humidity_4,future_pressure_4
1214720,6516136,35.669444,139.756389,,2025-01-20 05:00:00,2025-01-20 14:00:00,0.043,,7.99,2.57,60,68,1013,13.14,2.06,80,58,1010,0.042,,9.99,2.57,30,64,1013,13.32,1.98,35,56,1010,0.043,,11.13,1.29,4,59,1011,12.01,2.57,40,61,1010,0.048,,12.15,1.54,70,58,1010,11.28,5.14,80,68,1011
1214721,6515676,35.672222,139.761111,0.053,2025-01-20 05:00:00,2025-01-20 14:00:00,0.043,0.05,7.99,2.57,60,68,1013,13.14,2.06,80,58,1010,0.045,0.052,9.99,2.57,30,64,1013,13.32,1.98,35,56,1010,0.047,0.053,11.13,1.29,4,59,1011,12.01,2.57,40,61,1010,0.052,0.058,12.15,1.54,70,58,1010,11.28,5.14,80,68,1011
1214722,6515455,35.688889,139.772222,0.047,2025-01-20 05:00:00,2025-01-20 14:00:00,0.04,0.04,7.99,2.57,60,68,1013,13.14,2.06,80,58,1010,0.039,0.045,9.99,2.57,30,64,1013,13.32,1.98,35,56,1010,0.042,0.058,11.13,1.29,4,59,1011,12.01,2.57,40,61,1010,0.047,0.062,12.15,1.54,70,58,1010,11.28,5.14,80,68,1011
1214767,6520102,35.725,139.797222,0.046,2025-01-20 05:00:00,2025-01-20 14:00:00,0.032,0.039,8.21,2.57,60,63,1013,13.22,2.06,80,56,1010,0.032,0.036,10.01,2.57,30,63,1013,13.43,1.36,8,49,1010,0.041,0.055,11.2,1.48,360,56,1011,12.11,2.57,40,58,1010,0.036,0.06,12.21,1.54,70,57,1010,11.48,5.14,80,65,1011
1214831,6519787,35.613889,139.744444,0.049,2025-01-20 05:00:00,2025-01-20 14:00:00,0.048,0.053,8.55,2.57,60,66,1013,12.93,2.06,80,59,1010,0.047,0.052,9.89,2.57,30,65,1013,13.52,1.83,32,56,1010,0.047,0.056,11.4,1.42,5,59,1011,12.05,2.57,40,63,1010,0.049,0.056,12.04,1.54,70,59,1010,11.3,5.14,80,70,1011
1214832,6519019,35.616667,139.722222,0.054,2025-01-20 05:00:00,2025-01-20 14:00:00,0.052,0.054,8.55,2.57,60,66,1013,12.93,2.06,80,59,1010,0.052,0.056,9.89,2.57,30,65,1013,13.52,1.83,32,56,1010,0.05,0.06,11.4,1.42,5,59,1011,12.05,2.57,40,63,1010,0.051,0.064,12.04,1.54,70,59,1010,11.3,5.14,80,70,1011
1214833,6518521,35.608333,139.725,0.046,2025-01-20 05:00:00,2025-01-20 14:00:00,0.053,0.047,8.55,2.57,60,66,1013,12.93,2.06,80,59,1010,0.046,0.051,9.89,2.57,30,65,1013,13.52,1.83,32,56,1010,0.043,0.055,11.4,1.42,5,59,1011,12.05,2.57,40,63,1010,0.043,0.057,12.04,1.54,70,59,1010,11.3,5.14,80,70,1011
1214884,6517597,35.716667,139.816667,0.038,2025-01-20 05:00:00,2025-01-20 14:00:00,0.03,0.038,8.21,2.57,60,63,1013,13.22,2.06,80,56,1010,0.029,0.038,10.01,2.57,30,63,1013,13.43,1.36,8,49,1010,0.036,0.051,11.2,1.48,360,56,1011,12.11,2.57,40,58,1010,0.04,0.047,12.21,1.54,70,57,1010,11.48,5.14,80,65,1011
1214929,6587241,35.591667,139.713889,0.052,2025-01-20 05:00:00,2025-01-20 14:00:00,0.053,0.057,8.55,2.57,60,66,1013,12.93,2.06,80,59,1010,0.059,0.061,9.89,2.57,30,65,1013,13.52,1.83,32,56,1010,0.057,,11.4,1.42,5,59,1011,12.05,2.57,40,63,1010,0.051,0.065,12.04,1.54,70,59,1010,11.3,5.14,80,70,1011
1214930,6519173,35.573056,139.686389,0.046,2025-01-20 05:00:00,2025-01-20 14:00:00,0.044,0.049,8.55,2.57,60,66,1013,12.93,2.06,80,59,1010,0.043,0.042,9.89,2.57,30,65,1013,13.52,1.83,32,56,1010,0.037,0.044,11.4,1.42,5,59,1011,12.05,2.57,40,63,1010,0.036,0.052,12.04,1.54,70,59,1010,11.3,5.14,80,70,1011
1214931,6519744,35.597222,139.697222,0.046,2025-01-20 05:00:00,2025-01-20 14:00:00,0.048,0.051,8.55,2.57,60,66,1013,12.93,2.06,80,59,1010,0.048,0.059,9.89,2.57,30,65,1013,13.52,1.83,32,56,1010,0.036,0.059,11.4,1.42,5,59,1011,12.05,2.57,40,63,1010,0.035,0.064,12.04,1.54,70,59,1010,11.3,5.14,80,70,1011
1215290,6587168,35.719444,139.734722,0.049,2025-01-20 05:00:00,2025-01-20 14:00:00,0.046,0.053,7.99,2.57,60,68,1013,13.14,2.06,80,58,1010,0.046,0.046,9.99,2.57,30,64,1013,13.32,1.98,35,56,1010,0.04,0.056,11.13,1.29,4,59,1011,12.01,2.57,40,61,1010,0.045,0.062,12.15,1.54,70,58,1010,11.28,5.14,80,68,1011
1215291,6520815,35.730556,139.758333,0.037,2025-01-20 05:00:00,2025-01-20 14:00:00,0.033,0.047,7.99,2.57,60,68,1013,13.14,2.06,80,58,1010,0.038,0.044,9.99,2.57,30,64,1013,13.32,1.98,35,56,1010,0.033,0.055,11.13,1.29,4,59,1011,12.01,2.57,40,61,1010,0.029,0.061,12.15,1.54,70,58,1010,11.28,5.14,80,68,1011
1215294,6518335,35.713889,139.705556,0.042,2025-01-20 05:00:00,2025-01-20 14:00:00,0.045,0.054,7.99,2.57,60,68,1013,13.14,2.06,80,58,1010,0.041,0.052,9.99,2.57,30,64,1013,13.32,1.98,35,56,1010,0.034,0.058,11.13,1.29,4,59,1011,12.01,2.57,40,61,1010,0.028,0.059,12.15,1.54,70,58,1010,11.28,5.14,80,68,1011
1215295,6520345,35.677777999999996,139.716667,0.052,2025-01-20 05:00:00,2025-01-20 14:00:00,0.046,0.056,7.99,2.57,60,68,1013,13.14,2.06,80,58,1010,0.045,0.055,9.99,2.57,30,64,1013,13.32,1.98,35,56,1010,0.043,0.058,11.13,1.29,4,59,1011,12.01,2.57,40,61,1010,0.044,0.051,12.15,1.54,70,58,1010,11.28,5.14,80,68,1011
1215373,6518084,35.686111,139.605556,0.015,2025-01-20 05:00:00,2025-01-20 14:00:00,0.037,0.024,8.35,1.03,0,76,1013,13.24,2.19,56,64,1010,0.023,0.048,10.47,1.31,30,73,1013,13.06,1.54,0,61,1010,0.012,0.058,11.38,1.42,9,68,1011,12.14,2.73,32,62,1010,0.011,0.06,12.45,1.95,22,65,1010,11.21,3.29,24,65,1011
1215412,6587276,35.758333,139.708333,0.036,2025-01-20 05:00:00,2025-01-20 14:00:00,0.05,0.055,7.98,1.6,40,60,1013,13.62,1.9,60,50,1010,0.041,0.062,10.25,0.91,29,61,1013,13.38,1.82,40,51,1010,0.029,0.061,10.79,1,358,58,1012,12.23,0.45,40,55,1010,0.039,0.068,12.29,1.61,21,55,1010,11.48,0.45,14,59,1011
1215413,6587196,35.753611,139.7075,0.027,2025-01-20 05:00:00,2025-01-20 14:00:00,0.044,0.044,7.96,1.65,41,58,1013,13.27,2.03,58,47,1010,0.035,0.049,10.33,1.18,28,57,1013,13.23,2.05,39,53,1010,0.02,0.049,11.06,1.24,2,56,1011,12.11,0.45,40,55,1010,0.021,0.058,12.3,1.76,20,54,1010,11.34,0.45,14,60,1011
1215489,6587322,35.694444,139.838889,0.036,2025-01-20 05:00:00,2025-01-20 14:00:00,0.035,,8.21,2.57,60,63,1013,13.22,2.06,80,56,1010,0.032,0.04,10.01,2.57,30,63,1013,13.43,1.36,8,49,1010,0.031,0.044,11.2,1.48,360,56,1011,12.11,2.57,40,58,1010,0.036,0.054,12.21,1.54,70,57,1010,11.48,5.14,80,65,1011
1215490,6587181,35.686111,139.830556,0.029,2025-01-20 05:00:00,2025-01-20 14:00:00,0.027,0.029,8.21,2.57,60,63,1013,13.22,2.06,80,56,1010,0.027,0.037,10.01,2.57,30,63,1013,13.43,1.36,8,49,1010,,0.04,11.2,1.48,360,56,1011,12.11,2.57,40,58,1010,0.03,0.033,12.21,1.54,70,57,1010,11.48,5.14,80,65,1011
1215491,6520578,35.647222,139.813889,,2025-01-20 05:00:00,2025-01-20 14:00:00,0.039,0.045,8.21,2.57,60,63,1013,13.22,2.06,80,56,1010,,0.04,10.01,2.57,30,63,1013,13.43,1.36,8,49,1010,,0.049,11.2,1.48,360,56,1011,12.11,2.57,40,58,1010,,0.055,12.21,1.54,70,57,1010,11.48,5.14,80,65,1011
1215540,6515603,35.661111,139.702778,0.054,2025-01-20 05:00:00,2025-01-20 14:00:00,0.053,0.061,7.99,2.57,60,68,1013,13.14,2.06,80,58,1010,0.054,0.062,9.99,2.57,30,64,1013,13.32,1.98,35,56,1010,0.05,0.062,11.13,1.29,4,59,1011,12.01,2.57,40,61,1010,0.047,0.068,12.15,1.54,70,58,1010,11.28,5.14,80,68,1011
1215541,6519859,35.669444,139.663889,0.042,2025-01-20 05:00:00,2025-01-20 14:00:00,0.053,0.055,7.99,2.57,60,68,1013,13.14,2.06,80,58,1010,0.053,0.061,9.99,2.57,30,64,1013,13.32,1.98,35,56,1010,0.047,0.058,11.13,1.29,4,59,1011,12.01,2.57,40,61,1010,0.04,0.063,12.15,1.54,70,58,1010,11.28,5.14,80,68,1011
1215542,6515515,35.630556,139.780556,0.049,2025-01-20 05:00:00,2025-01-20 14:00:00,0.041,0.045,8.55,2.57,60,66,1013,12.93,2.06,80,59,1010,0.042,0.039,9.89,2.57,30,65,1013,13.52,1.83,32,56,1010,0.047,0.042,11.4,1.42,5,59,1011,12.05,2.57,40,63,1010,0.05,0.05,12.04,1.54,70,59,1010,11.3,5.14,80,70,1011
1215543,6518967,35.633333,139.741667,0.062,2025-01-20 05:00:00,2025-01-20 14:00:00,0.054,0.063,8.55,2.57,60,66,1013,12.93,2.06,80,59,1010,0.054,0.063,9.89,2.57,30,65,1013,13.52,1.83,32,56,1010,0.058,0.067,11.4,1.42,5,59,1011,12.05,2.57,40,63,1010,0.063,0.065,12.04,1.54,70,59,1010,11.3,5.14,80,70,1011
1215544,6519804,35.642222,139.735833,0.053,2025-01-20 05:00:00,2025-01-20 14:00:00,0.045,0.055,8.55,2.57,60,66,1013,12.93,2.06,80,59,1010,0.045,0.054,9.89,2.57,30,65,1013,13.52,1.83,32,56,1010,0.048,0.057,11.4,1.42,5,59,1011,12.05,2.57,40,63,1010,0.051,0.059,12.04,1.54,70,59,1010,11.3,5.14,80,70,1011
1215604,6515512,35.620278,139.681667,0.047,2025-01-20 05:00:00,2025-01-20 14:00:00,0.048,0.053,8.55,2.57,60,66,1013,12.93,2.06,80,59,1010,0.05,0.056,9.89,2.57,30,65,1013,13.52,1.83,32,56,1010,0.043,0.06,11.4,1.42,5,59,1011,12.05,2.57,40,63,1010,0.038,0.062,12.04,1.54,70,59,1010,11.3,5.14,80,70,1011
1215605,6587166,35.616667,139.686111,0.035,2025-01-20 05:00:00,2025-01-20 14:00:00,0.041,0.042,8.55,2.57,60,66,1013,12.93,2.06,80,59,1010,0.037,0.047,9.89,2.57,30,65,1013,13.52,1.83,32,56,1010,0.029,0.054,11.4,1.42,5,59,1011,12.05,2.57,40,63,1010,0.031,0.061,12.04,1.54,70,59,1010,11.3,5.14,80,70,1011
1215606,6518338,35.65,139.691667,0.053,2025-01-20 05:00:00,2025-01-20 14:00:00,0.053,0.06,7.99,2.57,60,68,1013,13.14,2.06,80,58,1010,0.051,0.062,9.99,2.57,30,64,1013,13.32,1.98,35,56,1010,0.049,0.061,11.13,1.29,4,59,1011,12.01,2.57,40,61,1010,0.045,0.062,12.15,1.54,70,58,1010,11.28,5.14,80,68,1011
1215737,6519084,35.761111,139.666667,0.017,2025-01-20 05:00:00,2025-01-20 14:00:00,0.034,0.026,7.96,1.65,41,58,1013,13.27,2.03,58,47,1010,0.026,0.044,10.33,1.18,28,57,1013,13.23,2.05,39,53,1010,0.016,0.044,11.06,1.24,2,56,1011,12.11,0.45,40,55,1010,0.015,0.04,12.3,1.76,20,54,1010,11.34,0.45,14,60,1011
1215738,6587252,35.733333,139.602778,0.012,2025-01-20 05:00:00,2025-01-20 14:00:00,0.035,0.017,7.96,1.65,41,58,1013,13.27,2.03,58,47,1010,0.022,0.034,10.33,1.18,28,57,1013,13.23,2.05,39,53,1010,0.013,0.053,11.06,1.24,2,56,1011,12.11,0.45,40,55,1010,0.011,0.052,12.3,1.76,20,54,1010,11.34,0.45,14,60,1011
1215739,6516899,35.743333,139.653611,0.016,2025-01-20 05:00:00,2025-01-20 14:00:00,0.039,0.024,7.96,1.65,41,58,1013,13.27,2.03,58,47,1010,0.031,0.045,10.33,1.18,28,57,1013,13.23,2.05,39,53,1010,0.02,0.048,11.06,1.24,2,56,1011,12.11,0.45,40,55,1010,0.014,0.05,12.3,1.76,20,54,1010,11.34,0.45,14,60,1011
1215784,6516949,35.730556,139.791667,0.035,2025-01-20 05:00:00,2025-01-20 14:00:00,0.024,0.029,7.93,1.47,34,59,1013,13.58,1.77,59,50,1010,0.024,0.024,10.22,0.66,27,61,1013,13.28,1.62,40,50,1010,0.032,0.047,10.76,0.85,351,57,1012,12.18,0.45,40,54,1011,0.025,0.054,12.3,1.54,19,55,1010,11.54,0.45,14,59,1011
1215848,6587251,35.738611,139.729444,0.035,2025-01-20 05:00:00,2025-01-20 14:00:00,0.042,0.046,7.99,2.57,60,68,1013,13.14,2.06,80,58,1010,0.044,0.043,9.99,2.57,30,64,1013,13.32,1.98,35,56,1010,0.026,0.042,11.13,1.29,4,59,1011,12.01,2.57,40,61,1010,0.025,0.063,12.15,1.54,70,58,1010,11.28,5.14,80,68,1011
1215878,6520231,35.772222,139.805556,0.037,2025-01-20 05:00:00,2025-01-20 14:00:00,0.035,0.045,7.93,1.47,34,59,1013,13.58,1.77,59,50,1010,0.038,0.042,10.22,0.66,27,61,1013,13.28,1.62,40,50,1010,0.036,0.049,10.76,0.85,351,57,1012,12.18,0.45,40,54,1011,0.023,0.056,12.3,1.54,19,55,1010,11.54,0.45,14,59,1011
1215880,6517103,35.777778,139.780556,0.016,2025-01-20 05:00:00,2025-01-20 14:00:00,0.029,0.026,7.93,1.47,34,59,1013,13.58,1.77,59,50,1010,0.035,0.029,10.22,0.66,27,61,1013,13.28,1.62,40,50,1010,0.027,0.031,10.76,0.85,351,57,1012,12.18,0.45,40,54,1011,0.016,0.052,12.3,1.54,19,55,1010,11.54,0.45,14,59,1011
1298213,6587300,35.681389,139.718611,0.053,2025-01-20 05:00:00,2025-01-20 14:00:00,0.045,0.056,7.99,2.57,60,68,1013,13.14,2.06,80,58,1010,0.046,0.055,9.99,2.57,30,64,1013,13.32,1.98,35,56,1010,0.044,0.059,11.13,1.29,4,59,1011,12.01,2.57,40,61,1010,0.044,0.051,12.15,1.54,70,58,1010,11.28,5.14,80,68,1011
1214508,6518570,35.651389,139.593611,0.009,2024-07-26 00:00:00,2024-07-26 09:00:00,0.009,0.006,27.14,0.76,206,86,1012,33.11,1.02,146,57,1014,0.011,0.005,26.98,0.65,304,85,1013,34.54,2.57,150,58,1014,0.01,0.005,27.63,0.79,323,83,1014,35.48,1.54,0,50,1014,0.009,0.006,29.08,0.67,354,74,1014,35.66,0.45,109,51,1013
1214509,6587263,35.661111,139.616667,0.013,2024-07-26 00:00:00,2024-07-26 09:00:00,0.017,0.008,27.14,0.76,206,86,1012,33.11,1.02,146,57,1014,0.018,0.012,26.98,0.65,304,85,1013,34.54,2.57,150,58,1014,0.014,0.02,27.63,0.79,323,83,1014,35.48,1.54,0,50,1014,0.013,0.011,29.08,0.67,354,74,1014,35.66,0.45,109,51,1013
1214510,6516563,35.675,139.786111,0.033,2024-07-26 00:00:00,2024-07-26 09:00:00,0.02,0.035,27.23,1.54,240,84,1012,33,4.63,160,60,1014,0.021,0.049,27.37,3.09,360,84,1013,34.39,2.57,150,55,1014,0.022,0.06,28.24,2.06,30,81,1014,35.35,1.54,0,53,1014,0.016,0.033,29.74,2.06,90,74,1014,35.79,1.79,115,51,1013
1214511,6516111,35.652778,139.783333,0.022,2024-07-26 00:00:00,2024-07-26 09:00:00,0.016,0.033,27.6,1.54,240,83,1012,32.8,4.63,160,62,1014,0.017,0.046,27.61,3.09,360,83,1013,34.53,2.57,150,56,1014,0.017,0.038,28.24,2.06,30,81,1014,35.54,1.54,0,54,1014,0.021,0.032,29.72,2.06,90,76,1014,35.83,5.27,167,51,1014
1214514,6518645,35.700278,139.682778,0.007,2024-07-26 00:00:00,2024-07-26 09:00:00,0.01,0.011,27.23,1.54,240,84,1012,33,4.63,160,60,1014,0.008,0.008,27.37,3.09,360,84,1013,34.39,2.57,150,55,1014,0.007,0.008,28.24,2.06,30,81,1014,35.35,1.54,0,53,1014,0.008,0.01,29.74,2.06,90,74,1014,35.79,1.79,115,51,1013
1214515,6515352,35.716667,139.647222,0.007,2024-07-26 00:00:00,2024-07-26 09:00:00,0.009,0.006,27.14,0.63,118,87,1012,33.02,0.72,98,59,1014,0.008,0.008,27.2,0.8,25,84,1013,34.46,2.57,150,55,1014,0.008,0.005,28.16,0.45,21,81,1014,35.41,1.54,0,53,1014,0.01,0.006,30.5,0.45,223,69,1014,35.94,3.07,153,49,1013
1214712,6587151,35.763889,139.738889,0.027,2024-07-26 00:00:00,2024-07-26 09:00:00,0.012,0.018,27.35,0.6,82,85,1012,32.76,0.43,84,61,1014,0.01,0.017,27.7,1,25,84,1013,34.58,0.45,242,55,1014,0.023,0.021,28.95,0.45,21,81,1014,35.46,2.3,164,51,1013,0.023,0.033,30.1,0.45,223,72,1014,36.33,3.15,163,46,1013
1214720,6516136,35.669444,139.756389,,2024-07-26 00:00:00,2024-07-26 09:00:00,,,27.23,1.54,240,84,1012,33,4.63,160,60,1014,,,27.37,3.09,360,84,1013,34.39,2.57,150,55,1014,,,28.24,2.06,30,81,1014,35.35,1.54,0,53,1014,,,29.74,2.06,90,74,1014,35.79,1.79,115,51,1013
1214721,6515676,35.672222,139.761111,0.018,2024-07-26 00:00:00,2024-07-26 09:00:00,0.017,0.025,27.23,1.54,240,84,1012,33,4.63,160,60,1014,0.016,0.039,27.37,3.09,360,84,1013,34.39,2.57,150,55,1014,0.017,0.042,28.24,2.06,30,81,1014,35.35,1.54,0,53,1014,0.019,0.033,29.74,2.06,90,74,1014,35.79,1.79,115,51,1013
1214722,6515455,35.688889,139.772222,0.015,2024-07-26 00:00:00,2024-07-26 09:00:00,0.012,0.019,27.23,1.54,240,84,1012,33,4.63,160,60,1014,0.014,0.03,27.37,3.09,360,84,1013,34.39,2.57,150,55,1014,0.013,0.044,28.24,2.06,30,81,1014,35.35,1.54,0,53,1014,0.012,0.029,29.74,2.06,90,74,1014,35.79,1.79,115,51,1013
1214767,6520102,35.725,139.797222,0.02,2024-07-26 00:00:00,2024-07-26 09:00:00,0.019,0.025,27.75,1.54,240,79,1013,32.79,4.63,160,61,1014,0.017,0.039,27.65,3.09,360,83,1013,34.25,6.17,180,57,1014,0.019,0.036,28.65,2.06,30,80,1014,35.64,2.57,190,52,1014,0.018,0.024,29.66,2.06,90,76,1014,36.07,1.79,115,45,1014
1214831,6519787,35.613889,139.744444,,2024-07-26 00:00:00,2024-07-26 09:00:00,0.02,,27.6,1.54,240,83,1012,32.8,4.63,160,62,1014,0.019,0.045,27.61,3.09,360,83,1013,34.53,2.57,150,56,1014,0.022,0.03,28.24,2.06,30,81,1014,35.54,1.54,0,54,1014,0.034,0.027,29.72,2.06,90,76,1014,35.83,5.27,167,51,1014
1214832,6519019,35.616667,139.722222,0.028,2024-07-26 00:00:00,2024-07-26 09:00:00,0.012,0.022,27.6,1.54,240,83,1012,32.8,4.63,160,62,1014,0.016,0.022,27.61,3.09,360,83,1013,34.53,2.57,150,56,1014,0.02,0.029,28.24,2.06,30,81,1014,35.54,1.54,0,54,1014,0.026,0.021,29.72,2.06,90,76,1014,35.83,5.27,167,51,1014
1214833,6518521,35.608333,139.725,0.01,2024-07-26 00:00:00,2024-07-26 09:00:00,0.008,0.012,27.6,1.54,240,83,1012,32.8,4.63,160,62,1014,0.013,0.014,27.61,3.09,360,83,1013,34.53,2.57,150,56,1014,0.011,0.018,28.24,2.06,30,81,1014,35.54,1.54,0,54,1014,0.009,0.015,29.72,2.06,90,76,1014,35.83,5.27,167,51,1014
1214884,6517597,35.716667,139.816667,0.015,2024-07-26 00:00:00,2024-07-26 09:00:00,0.012,0.026,27.75,1.54,240,79,1013,32.79,4.63,160,61,1014,0.015,0.034,27.65,3.09,360,83,1013,34.25,6.17,180,57,1014,0.016,0.03,28.65,2.06,30,80,1014,35.64,2.57,190,52,1014,0.015,0.018,29.66,2.06,90,76,1014,36.07,1.79,115,45,1014
1214929,6587241,35.591667,139.713889,0.043,2024-07-26 00:00:00,2024-07-26 09:00:00,0.027,0.055,27.6,1.54,240,83,1012,32.8,4.63,160,62,1014,0.025,0.065,27.61,3.09,360,83,1013,34.53,2.57,150,56,1014,0.036,0.061,28.24,2.06,30,81,1014,35.54,1.54,0,54,1014,0.049,0.054,29.72,2.06,90,76,1014,35.83,5.27,167,51,1014
1214930,6519173,35.573056,139.686389,0.015,2024-07-26 00:00:00,2024-07-26 09:00:00,0.008,0.012,27.6,1.54,240,83,1012,32.8,4.63,160,62,1014,0.014,0.019,27.61,3.09,360,83,1013,34.53,2.57,150,56,1014,0.015,0.02,28.24,2.06,30,81,1014,35.54,1.54,0,54,1014,0.017,0.018,29.72,2.06,90,76,1014,35.83,5.27,167,51,1014
1214931,6519744,35.597222,139.697222,0.011,2024-07-26 00:00:00,2024-07-26 09:00:00,0.01,0.01,27.6,1.54,240,83,1012,32.8,4.63,160,62,1014,0.013,0.014,27.61,3.09,360,83,1013,34.53,2.57,150,56,1014,0.01,0.017,28.24,2.06,30,81,1014,35.54,1.54,0,54,1014,0.009,0.014,29.72,2.06,90,76,1014,35.83,5.27,167,51,1014
1215290,6587168,35.719444,139.734722,0.015,2024-07-26 00:00:00,2024-07-26 09:00:00,0.019,0.016,27.23,1.54,240,84,1012,33,4.63,160,60,1014,0.024,0.013,27.37,3.09,360,84,1013,34.39,2.57,150,55,1014,0.018,0.028,28.24,2.06,30,81,1014,35.35,1.54,0,53,1014,0.019,0.028,29.74,2.06,90,74,1014,35.79,1.79,115,51,1013
1215291,6520815,35.730556,139.758333,0.022,2024-07-26 00:00:00,2024-07-26 09:00:00,0.013,0.081,27.23,1.54,240,84,1012,33,4.63,160,60,1014,0.015,0.091,27.37,3.09,360,84,1013,34.39,2.57,150,55,1014,0.018,0.118,28.24,2.06,30,81,1014,35.35,1.54,0,53,1014,0.014,0.057,29.74,2.06,90,74,1014,35.79,1.79,115,51,1013
1215294,6518335,35.713889,139.705556,0.019,2024-07-26 00:00:00,2024-07-26 09:00:00,0.011,0.023,27.23,1.54,240,84,1012,33,4.63,160,60,1014,0.011,0.026,27.37,3.09,360,84,1013,34.39,2.57,150,55,1014,0.011,0.022,28.24,2.06,30,81,1014,35.35,1.54,0,53,1014,0.013,0.029,29.74,2.06,90,74,1014,35.79,1.79,115,51,1013
1215295,6520345,35.677777999999996,139.716667,0.013,2024-07-26 00:00:00,2024-07-26 09:00:00,0.011,0.014,27.23,1.54,240,84,1012,33,4.63,160,60,1014,0.01,0.017,27.37,3.09,360,84,1013,34.39,2.57,150,55,1014,0.01,0.03,28.24,2.06,30,81,1014,35.35,1.54,0,53,1014,0.012,0.028,29.74,2.06,90,74,1014,35.79,1.79,115,51,1013
1215373,6518084,35.686111,139.605556,0.01,2024-07-26 00:00:00,2024-07-26 09:00:00,0.01,0.009,26.87,0.45,181,89,1012,32.99,0.75,119,58,1014,0.011,0.006,26.67,0.74,339,85,1013,34.37,2.57,150,56,1014,0.01,0.006,27.39,0.87,337,83,1014,35.3,1.54,0,50,1014,0.01,0.006,29.02,0.94,4,73,1014,35.64,2.25,146,52,1013
1215412,6587276,35.758333,139.708333,0.019,2024-07-26 00:00:00,2024-07-26 09:00:00,0.024,0.026,27.35,0.6,82,85,1012,32.76,0.43,84,61,1014,0.025,0.028,27.7,1,25,84,1013,34.58,0.45,242,55,1014,0.016,0.024,28.95,0.45,21,81,1014,35.46,2.3,164,51,1013,0.018,0.06,30.1,0.45,223,72,1014,36.33,3.15,163,46,1013
1215413,6587196,35.753611,139.7075,0.011,2024-07-26 00:00:00,2024-07-26 09:00:00,0.011,0.009,27.14,0.63,118,87,1012,33.02,0.72,98,59,1014,0.009,0.011,27.2,0.8,25,84,1013,34.46,2.57,150,55,1014,0.01,0.012,28.16,0.45,21,81,1014,35.41,1.54,0,53,1014,0.01,0.025,30.5,0.45,223,69,1014,35.94,3.07,153,49,1013
1215489,6587322,35.694444,139.838889,0.023,2024-07-26 00:00:00,2024-07-26 09:00:00,0.016,0.033,27.75,1.54,240,79,1013,32.79,4.63,160,61,1014,0.015,0.031,27.65,3.09,360,83,1013,34.25,6.17,180,57,1014,0.026,0.022,28.65,2.06,30,80,1014,35.64,2.57,190,52,1014,0.022,0.013,29.66,2.06,90,76,1014,36.07,1.79,115,45,1014
1215490,6587181,35.686111,139.830556,0.019,2024-07-26 00:00:00,2024-07-26 09:00:00,0.013,0.028,27.75,1.54,240,79,1013,32.79,4.63,160,61,1014,0.013,,27.65,3.09,360,83,1013,34.25,6.17,180,57,1014,0.014,,28.65,2.06,30,80,1014,35.64,2.57,190,52,1014,0.015,0.015,29.66,2.06,90,76,1014,36.07,1.79,115,45,1014
1215491,6520578,35.647222,139.813889,0.031,2024-07-26 00:00:00,2024-07-26 09:00:00,0.023,0.037,27.75,1.54,240,79,1013,32.79,4.63,160,61,1014,0.022,0.029,27.65,3.09,360,83,1013,34.25,6.17,180,57,1014,0.024,0.021,28.65,2.06,30,80,1014,35.64,2.57,190,52,1014,0.027,0.018,29.66,2.06,90,76,1014,36.07,1.79,115,45,1014
1215540,6515603,35.661111,139.702778,0.014,2024-07-26 00:00:00,2024-07-26 09:00:00,0.013,0.019,27.23,1.54,240,84,1012,33,4.63,160,60,1014,0.013,0.012,27.37,3.09,360,84,1013,34.39,2.57,150,55,1014,0.012,0.021,28.24,2.06,30,81,1014,35.35,1.54,0,53,1014,0.011,0.017,29.74,2.06,90,74,1014,35.79,1.79,115,51,1013
1215541,6519859,35.669444,139.663889,0.019,2024-07-26 00:00:00,2024-07-26 09:00:00,0.02,0.014,27.23,1.54,240,84,1012,33,4.63,160,60,1014,0.023,0.017,27.37,3.09,360,84,1013,34.39,2.57,150,55,1014,0.03,0.014,28.24,2.06,30,81,1014,35.35,1.54,0,53,1014,0.035,0.021,29.74,2.06,90,74,1014,35.79,1.79,115,51,1013
1215542,6515515,35.630556,139.780556,0.014,2024-07-26 00:00:00,2024-07-26 09:00:00,0.023,0.038,27.6,1.54,240,83,1012,32.8,4.63,160,62,1014,0.019,0.05,27.61,3.09,360,83,1013,34.53,2.57,150,56,1014,0.015,0.042,28.24,2.06,30,81,1014,35.54,1.54,0,54,1014,0.014,0.028,29.72,2.06,90,76,1014,35.83,5.27,167,51,1014
