station_id,sensor_id,latitude,longitude,measurement_value,measurement_datetime_utc,measurement_datetime_tokyo,NO2_lag_1,past_temp_1,past_wind_1,past_wind_dir_1,past_humidity_1,past_pressure_1,future_temp_1,future_wind_1,future_wind_dir_1,future_humidity_1,future_pressure_1,NO2_lag_2,past_temp_2,past_wind_2,past_wind_dir_2,past_humidity_2,past_pressure_2,future_temp_2,future_wind_2,future_wind_dir_2,future_humidity_2,future_pressure_2,NO2_lag_3,past_temp_3,past_wind_3,past_wind_dir_3,past_humidity_3,past_pressure_3,future_temp_3,future_wind_3,future_wind_dir_3,future_humidity_3,future_pressure_3,NO2_lag_4,past_temp_4,past_wind_4,past_wind_dir_4,past_humidity_4,past_pressure_4,future_temp_4,future_wind_4,future_wind_dir_4,future_humidity_4,future_pressure_4
1215604,6515512,35.620278,139.681667,0.014,2024-09-16 18:00:00,2024-09-17 03:00:00,,24.78,4.12,40,84,1019,24.14,2.06,40,87,1017,,24.24,3.6,30,86,1018,24.21,2.24,40,87,1017,0.021,24.16,2.06,40,86,1018,24.09,1.54,90,87,1017,0.02,24.06,2.57,70,86,1017,25.05,2.06,130,86,1017
1215605,6587166,35.616667,139.686111,0.009,2024-09-16 18:00:00,2024-09-17 03:00:00,,24.78,4.12,40,84,1019,24.14,2.06,40,87,1017,,24.24,3.6,30,86,1018,24.21,2.24,40,87,1017,0.004,24.16,2.06,40,86,1018,24.09,1.54,90,87,1017,0.007,24.06,2.57,70,86,1017,25.05,2.06,130,86,1017
1215606,6518338,35.65,139.691667,0.009,2024-09-16 18:00:00,2024-09-17 03:00:00,,24.52,4.12,40,84,1019,24.03,2.06,40,87,1017,,24.13,3.6,30,86,1018,24.14,1.03,0,87,1017,0.01,24.05,2.06,40,86,1018,23.97,1.54,90,87,1017,0.009,23.94,2.57,70,87,1017,24.98,2.06,130,85,1017
1215737,6519084,35.761111,139.666667,0.004,2024-09-16 18:00:00,2024-09-17 03:00:00,,24.49,1.34,97,85,1019,24.03,0.89,22,87,1017,,24.12,0.89,166,86,1018,24.14,1.27,148,87,1017,0.006,24.06,0.45,77,86,1018,23.94,1.21,163,88,1017,0.005,23.96,0.89,86,87,1017,24.98,1.35,176,84,1017
1215738,6587252,35.733333,139.602778,0.005,2024-09-16 18:00:00,2024-09-17 03:00:00,,24.49,1.34,97,85,1019,24.03,0.89,22,87,1017,,24.12,0.89,166,86,1018,24.14,1.27,148,87,1017,0.004,24.06,0.45,77,86,1018,23.94,1.21,163,88,1017,0.005,23.96,0.89,86,87,1017,24.98,1.35,176,84,1017
1215739,6516899,35.743333,139.653611,0.004,2024-09-16 18:00:00,2024-09-17 03:00:00,,24.49,1.34,97,85,1019,24.03,0.89,22,87,1017,,24.12,0.89,166,86,1018,24.14,1.27,148,87,1017,,24.06,0.45,77,86,1018,23.94,1.21,163,88,1017,0.004,23.96,0.89,86,87,1017,24.98,1.35,176,84,1017
1215784,6516949,35.730556,139.791667,0.003,2024-09-16 18:00:00,2024-09-17 03:00:00,,24.71,0.45,29,83,1019,24.41,0.45,9,85,1017,,24.22,0.45,14,84,1018,24.47,1.38,139,85,1017,0.002,24.2,0.45,36,84,1018,24.33,1.22,154,85,1017,0.002,24.33,1.83,80,85,1017,25.22,1.25,173,82,1017
1215848,6587251,35.738611,139.729444,0.006,2024-09-16 18:00:00,2024-09-17 03:00:00,,24.52,4.12,40,84,1019,24.03,2.06,40,87,1017,,24.13,3.6,30,86,1018,24.14,1.03,0,87,1017,0.007,24.05,2.06,40,86,1018,23.97,1.54,90,87,1017,0.005,23.94,2.57,70,87,1017,24.98,2.06,130,85,1017
1215878,6520231,35.772222,139.805556,0.009,2024-09-16 18:00:00,2024-09-17 03:00:00,,24.71,0.45,29,83,1019,24.41,0.45,9,85,1017,,24.22,0.45,14,84,1018,24.47,1.38,139,85,1017,,24.2,0.45,36,84,1018,24.33,1.22,154,85,1017,0.005,24.33,1.83,80,85,1017,25.22,1.25,173,82,1017
1215880,6517103,35.777778,139.780556,0.003,2024-09-16 18:00:00,2024-09-17 03:00:00,,24.71,0.45,29,83,1019,24.41,0.45,9,85,1017,,24.22,0.45,14,84,1018,24.47,1.38,139,85,1017,0.003,24.2,0.45,36,84,1018,24.33,1.22,154,85,1017,0.003,24.33,1.83,80,85,1017,25.22,1.25,173,82,1017
1298213,6587300,35.681389,139.718611,0.005,2024-09-16 18:00:00,2024-09-17 03:00:00,,24.52,4.12,40,84,1019,24.03,2.06,40,87,1017,,24.13,3.6,30,86,1018,24.14,1.03,0,87,1017,0.004,24.05,2.06,40,86,1018,23.97,1.54,90,87,1017,0.005,23.94,2.57,70,87,1017,24.98,2.06,130,85,1017
1214508,6518570,35.651389,139.593611,0.015,2024-10-27 09:00:00,2024-10-27 18:00:00,0.012,23.33,5.37,166,72,1012,21.18,4.9,192,74,1011,0.012,22.85,4.9,169,70,1012,20.45,4.91,194,78,1010,0.014,22.55,4.62,172,69,1012,19.98,4.14,200,80,1009,0.013,21.93,4.5,175,72,1011,19.86,3.25,211,80,1009
1214509,6587263,35.661111,139.616667,0.024,2024-10-27 09:00:00,2024-10-27 18:00:00,0.016,23.33,5.37,166,72,1012,21.18,4.9,192,74,1011,0.019,22.85,4.9,169,70,1012,20.45,4.91,194,78,1010,0.019,22.55,4.62,172,69,1012,19.98,4.14,200,80,1009,0.019,21.93,4.5,175,72,1011,19.86,3.25,211,80,1009
1214510,6516563,35.675,139.786111,0.017,2024-10-27 09:00:00,2024-10-27 18:00:00,0.01,23.76,4.75,159,67,1012,21.19,3.6,160,83,1011,0.012,23.05,1.03,0,70,1012,20.26,3.6,180,91,1010,0.017,22.69,0.51,0,72,1012,19.86,2.57,190,90,1009,0.017,22.23,1.03,60,76,1011,19.83,3.09,180,89,1009
1214511,6516111,35.652778,139.783333,0.011,2024-10-27 09:00:00,2024-10-27 18:00:00,0.009,23.88,3.94,157,67,1013,21.62,3.6,160,82,1011,0.014,23.04,1.03,0,70,1012,20.52,3.6,180,91,1010,0.017,22.52,0.51,0,72,1012,20.13,2.57,190,90,1009,0.009,22.31,1.03,60,76,1011,20.13,3.09,180,89,1009
1214514,6518645,35.700278,139.682778,0.012,2024-10-27 09:00:00,2024-10-27 18:00:00,0.007,23.76,4.75,159,67,1012,21.19,3.6,160,83,1011,0.009,23.05,1.03,0,70,1012,20.26,3.6,180,91,1010,0.01,22.69,0.51,0,72,1012,19.86,2.57,190,90,1009,0.01,22.23,1.03,60,76,1011,19.83,3.09,180,89,1009
1214515,6515352,35.716667,139.647222,0.012,2024-10-27 09:00:00,2024-10-27 18:00:00,0.008,23.79,5.2,163,66,1012,20.98,4.83,187,84,1011,0.009,23.1,5.03,163,68,1012,20.15,0.45,294,90,1010,0.01,22.72,4.57,164,70,1012,19.77,3.85,200,92,1009,0.013,22.07,0.45,32,75,1011,19.73,3.13,213,89,1009
1214712,6587151,35.763889,139.738889,0.011,2024-10-27 09:00:00,2024-10-27 18:00:00,0.012,24.11,4.8,164,63,1012,21.14,4.48,184,82,1011,0.012,23.4,4.75,160,65,1012,20.28,0.45,294,86,1010,0.016,23.17,4.15,158,72,1012,19.94,3.55,199,89,1009,0.009,22.6,0.45,32,76,1011,19.92,3.04,212,86,1009
1214720,6516136,35.669444,139.756389,,2024-10-27 09:00:00,2024-10-27 18:00:00,,23.76,4.75,159,67,1012,21.19,3.6,160,83,1011,,23.05,1.03,0,70,1012,20.26,3.6,180,91,1010,,22.69,0.51,0,72,1012,19.86,2.57,190,90,1009,,22.23,1.03,60,76,1011,19.83,3.09,180,89,1009
1214721,6515676,35.672222,139.761111,,2024-10-27 09:00:00,2024-10-27 18:00:00,,23.76,4.75,159,67,1012,21.19,3.6,160,83,1011,,23.05,1.03,0,70,1012,20.26,3.6,180,91,1010,,22.69,0.51,0,72,1012,19.86,2.57,190,90,1009,,22.23,1.03,60,76,1011,19.83,3.09,180,89,1009
1214722,6515455,35.688889,139.772222,,2024-10-27 09:00:00,2024-10-27 18:00:00,,23.76,4.75,159,67,1012,21.19,3.6,160,83,1011,,23.05,1.03,0,70,1012,20.26,3.6,180,91,1010,,22.69,0.51,0,72,1012,19.86,2.57,190,90,1009,,22.23,1.03,60,76,1011,19.83,3.09,180,89,1009
1214767,6520102,35.725,139.797222,0.013,2024-10-27 09:00:00,2024-10-27 18:00:00,0.011,23.88,1.54,340,62,1013,21.56,3.6,160,81,1011,0.01,23.46,1.03,0,64,1012,20.58,3.6,180,88,1010,0.011,23.04,0.51,0,72,1012,20.14,2.57,190,87,1010,0.011,22.57,1.03,60,76,1011,20.23,3.09,180,88,1009
1214831,6519787,35.613889,139.744444,0.035,2024-10-27 09:00:00,2024-10-27 18:00:00,0.017,23.88,3.94,157,67,1013,21.62,3.6,160,82,1011,0.025,23.04,1.03,0,70,1012,20.52,3.6,180,91,1010,0.026,22.52,0.51,0,72,1012,20.13,2.57,190,90,1009,0.029,22.31,1.03,60,76,1011,20.13,3.09,180,89,1009
1214832,6519019,35.616667,139.722222,0.02,2024-10-27 09:00:00,2024-10-27 18:00:00,0.014,23.88,3.94,157,67,1013,21.62,3.6,160,82,1011,0.021,23.04,1.03,0,70,1012,20.52,3.6,180,91,1010,0.021,22.52,0.51,0,72,1012,20.13,2.57,190,90,1009,0.02,22.31,1.03,60,76,1011,20.13,3.09,180,89,1009
1214833,6518521,35.608333,139.725,0.016,2024-10-27 09:00:00,2024-10-27 18:00:00,0.011,23.88,3.94,157,67,1013,21.62,3.6,160,82,1011,0.016,23.04,1.03,0,70,1012,20.52,3.6,180,91,1010,0.018,22.52,0.51,0,72,1012,20.13,2.57,190,90,1009,0.017,22.31,1.03,60,76,1011,20.13,3.09,180,89,1009
1214884,6517597,35.716667,139.816667,0.009,2024-10-27 09:00:00,2024-10-27 18:00:00,0.008,23.88,1.54,340,62,1013,21.56,3.6,160,81,1011,0.008,23.46,1.03,0,64,1012,20.58,3.6,180,88,1010,0.01,23.04,0.51,0,72,1012,20.14,2.57,190,87,1010,0.011,22.57,1.03,60,76,1011,20.23,3.09,180,88,1009
1214929,6587241,35.591667,139.713889,0.03,2024-10-27 09:00:00,2024-10-27 18:00:00,0.015,23.88,3.94,157,67,1013,21.62,3.6,160,82,1011,0.026,23.04,1.03,0,70,1012,20.52,3.6,180,91,1010,0.036,22.52,0.51,0,72,1012,20.13,2.57,190,90,1009,0.033,22.31,1.03,60,76,1011,20.13,3.09,180,89,1009
1214930,6519173,35.573056,139.686389,0.024,2024-10-27 09:00:00,2024-10-27 18:00:00,0.013,23.88,3.94,157,67,1013,21.62,3.6,160,82,1011,0.015,23.04,1.03,0,70,1012,20.52,3.6,180,91,1010,0.019,22.52,0.51,0,72,1012,20.13,2.57,190,90,1009,0.021,22.31,1.03,60,76,1011,20.13,3.09,180,89,1009
1214931,6519744,35.597222,139.697222,0.024,2024-10-27 09:00:00,2024-10-27 18:00:00,0.011,23.88,3.94,157,67,1013,21.62,3.6,160,82,1011,0.012,23.04,1.03,0,70,1012,20.52,3.6,180,91,1010,0.018,22.52,0.51,0,72,1012,20.13,2.57,190,90,1009,0.024,22.31,1.03,60,76,1011,20.13,3.09,180,89,1009
1215290,6587168,35.719444,139.734722,0.013,2024-10-27 09:00:00,2024-10-27 18:00:00,0.011,23.76,4.75,159,67,1012,21.19,3.6,160,83,1011,0.012,23.05,1.03,0,70,1012,20.26,3.6,180,91,1010,0.015,22.69,0.51,0,72,1012,19.86,2.57,190,90,1009,0.014,22.23,1.03,60,76,1011,19.83,3.09,180,89,1009
1215291,6520815,35.730556,139.758333,0.015,2024-10-27 09:00:00,2024-10-27 18:00:00,0.015,23.76,4.75,159,67,1012,21.19,3.6,160,83,1011,0.016,23.05,1.03,0,70,1012,20.26,3.6,180,91,1010,0.012,22.69,0.51,0,72,1012,19.86,2.57,190,90,1009,0.015,22.23,1.03,60,76,1011,19.83,3.09,180,89,1009
1215294,6518335,35.713889,139.705556,0.014,2024-10-27 09:00:00,2024-10-27 18:00:00,0.012,23.76,4.75,159,67,1012,21.19,3.6,160,83,1011,0.013,23.05,1.03,0,70,1012,20.26,3.6,180,91,1010,0.016,22.69,0.51,0,72,1012,19.86,2.57,190,90,1009,0.016,22.23,1.03,60,76,1011,19.83,3.09,180,89,1009
1215295,6520345,35.677777999999996,139.716667,0.012,2024-10-27 09:00:00,2024-10-27 18:00:00,0.009,23.76,4.75,159,67,1012,21.19,3.6,160,83,1011,0.009,23.05,1.03,0,70,1012,20.26,3.6,180,91,1010,0.012,22.69,0.51,0,72,1012,19.86,2.57,190,90,1009,0.011,22.23,1.03,60,76,1011,19.83,3.09,180,89,1009
1215373,6518084,35.686111,139.605556,0.016,2024-10-27 09:00:00,2024-10-27 18:00:00,0.011,23.2,5.46,166,70,1012,20.76,4.86,190,77,1011,0.012,22.78,5.1,169,70,1012,20.19,4.9,192,80,1010,0.012,22.47,4.8,169,70,1012,19.77,3.9,200,82,1009,0.013,21.59,4.65,172,73,1011,19.65,3,215,81,1009
1215412,6587276,35.758333,139.708333,0.021,2024-10-27 09:00:00,2024-10-27 18:00:00,0.023,24.11,4.8,164,63,1012,21.14,4.48,184,82,1011,0.023,23.4,4.75,160,65,1012,20.28,0.45,294,86,1010,0.025,23.17,4.15,158,72,1012,19.94,3.55,199,89,1009,0.022,22.6,0.45,32,76,1011,19.92,3.04,212,86,1009
1215413,6587196,35.753611,139.7075,0.014,2024-10-27 09:00:00,2024-10-27 18:00:00,0.009,23.79,5.2,163,66,1012,20.98,4.83,187,84,1011,0.009,23.1,5.03,163,68,1012,20.15,0.45,294,90,1010,0.011,22.72,4.57,164,70,1012,19.77,3.85,200,92,1009,0.012,22.07,0.45,32,75,1011,19.73,3.13,213,89,1009
1215489,6587322,35.694444,139.838889,0.01,2024-10-27 09:00:00,2024-10-27 18:00:00,0.009,23.88,1.54,340,62,1013,21.56,3.6,160,81,1011,0.009,23.46,1.03,0,64,1012,20.58,3.6,180,88,1010,0.008,23.04,0.51,0,72,1012,20.14,2.57,190,87,1010,0.013,22.57,1.03,60,76,1011,20.23,3.09,180,88,1009
1215490,6587181,35.686111,139.830556,0.007,2024-10-27 09:00:00,2024-10-27 18:00:00,0.005,23.88,1.54,340,62,1013,21.56,3.6,160,81,1011,0.006,23.46,1.03,0,64,1012,20.58,3.6,180,88,1010,0.008,23.04,0.51,0,72,1012,20.14,2.57,190,87,1010,0.009,22.57,1.03,60,76,1011,20.23,3.09,180,88,1009
1215491,6520578,35.647222,139.813889,0.015,2024-10-27 09:00:00,2024-10-27 18:00:00,0.011,23.88,1.54,340,62,1013,21.56,3.6,160,81,1011,0.013,23.46,1.03,0,64,1012,20.58,3.6,180,88,1010,0.012,23.04,0.51,0,72,1012,20.14,2.57,190,87,1010,0.016,22.57,1.03,60,76,1011,20.23,3.09,180,88,1009
1215540,6515603,35.661111,139.702778,0.033,2024-10-27 09:00:00,2024-10-27 18:00:00,0.011,23.76,4.75,159,67,1012,21.19,3.6,160,83,1011,0.017,23.05,1.03,0,70,1012,20.26,3.6,180,91,1010,0.02,22.69,0.51,0,72,1012,19.86,2.57,190,90,1009,0.018,22.23,1.03,60,76,1011,19.83,3.09,180,89,1009
1215541,6519859,35.669444,139.663889,0.023,2024-10-27 09:00:00,2024-10-27 18:00:00,0.012,23.76,4.75,159,67,1012,21.19,3.6,160,83,1011,0.009,23.05,1.03,0,70,1012,20.26,3.6,180,91,1010,0.013,22.69,0.51,0,72,1012,19.86,2.57,190,90,1009,0.018,22.23,1.03,60,76,1011,19.83,3.09,180,89,1009
1215542,6515515,35.630556,139.780556,0.011,2024-10-27 09:00:00,2024-10-27 18:00:00,0.007,23.88,3.94,157,67,1013,21.62,3.6,160,82,1011,0.014,23.04,1.03,0,70,1012,20.52,3.6,180,91,1010,0.021,22.52,0.51,0,72,1012,20.13,2.57,190,90,1009,0.012,22.31,1.03,60,76,1011,20.13,3.09,180,89,1009
1215543,6518967,35.633333,139.741667,0.011,2024-10-27 09:00:00,2024-10-27 18:00:00,0.01,23.88,3.94,157,67,1013,21.62,3.6,160,82,1011,0.015,23.04,1.03,0,70,1012,20.52,3.6,180,91,1010,0.025,22.52,0.51,0,72,1012,20.13,2.57,190,90,1009,0.018,22.31,1.03,60,76,1011,20.13,3.09,180,89,1009
1215544,6519804,35.642222,139.735833,0.014,2024-10-27 09:00:00,2024-10-27 18:00:00,0.01,23.88,3.94,157,67,1013,21.62,3.6,160,82,1011,0.013,23.04,1.03,0,70,1012,20.52,3.6,180,91,1010,0.027,22.52,0.51,0,72,1012,20.13,2.57,190,90,1009,0.019,22.31,1.03,60,76,1011,20.13,3.09,180,89,1009
1215604,6515512,35.620278,139.681667,0.024,2024-10-27 09:00:00,2024-10-27 18:00:00,0.016,23.88,3.94,157,67,1013,21.62,3.6,160,82,1011,0.014,23.04,1.03,0,70,1012,20.52,3.6,180,91,1010,0.016,22.52,0.51,0,72,1012,20.13,2.57,190,90,1009,0.022,22.31,1.03,60,76,1011,20.13,3.09,180,89,1009
1215605,6587166,35.616667,139.686111,0.024,2024-10-27 09:00:00,2024-10-27 18:00:00,0.008,23.88,3.94,157,67,1013,21.62,3.6,160,82,1011,0.007,23.04,1.03,0,70,1012,20.52,3.6,180,91,1010,0.014,22.52,0.51,0,72,1012,20.13,2.57,190,90,1009,0.019,22.31,1.03,60,76,1011,20.13,3.09,180,89,1009
1215606,6518338,35.65,139.691667,0.037,2024-10-27 09:00:00,2024-10-27 18:00:00,0.015,23.76,4.75,159,67,1012,21.19,3.6,160,83,1011,0.015,23.05,1.03,0,70,1012,20.26,3.6,180,91,1010,0.022,22.69,0.51,0,72,1012,19.86,2.57,190,90,1009,0.028,22.23,1.03,60,76,1011,19.83,3.09,180,89,1009
1215737,6519084,35.761111,139.666667,0.013,2024-10-27 09:00:00,2024-10-27 18:00:00,0.009,23.79,5.2,163,66,1012,20.98,4.83,187,84,1011,0.01,23.1,5.03,163,68,1012,20.15,0.45,294,90,1010,0.012,22.72,4.57,164,70,1012,19.77,3.85,200,92,1009,0.014,22.07,0.45,32,75,1011,19.73,3.13,213,89,1009
1215738,6587252,35.733333,139.602778,0.011,2024-10-27 09:00:00,2024-10-27 18:00:00,0.009,23.79,5.2,163,66,1012,20.98,4.83,187,84,1011,0.011,23.1,5.03,163,68,1012,20.15,0.45,294,90,1010,0.01,22.72,4.57,164,70,1012,19.77,3.85,200,92,1009,0.01,22.07,0.45,32,75,1011,19.73,3.13,213,89,1009
1215739,6516899,35.743333,139.653611,0.009,2024-10-27 09:00:00,2024-10-27 18:00:00,0.007,23.79,5.2,163,66,1012,20.98,4.83,187,84,1011,0.009,23.1,5.03,163,68,1012,20.15,0.45,294,90,1010,0.01,22.72,4.57,164,70,1012,19.77,3.85,200,92,1009,0.011,22.07,0.45,32,75,1011,19.73,3.13,213,89,1009
1215784,6516949,35.730556,139.791667,0.009,2024-10-27 09:00:00,2024-10-27 18:00:00,0.005,24.31,4.18,166,63,1012,21.29,0.45,129,82,1011,0.005,23.62,4.22,156,64,1012,20.41,0.45,294,86,1010,0.006,23.25,3.41,154,73,1012,19.98,0.45,273,88,1010,0.006,22.62,0.45,87,76,1011,20.01,0.51,0,87,1009
1215848,6587251,35.738611,139.729444,0.013,2024-10-27 09:00:00,2024-10-27 18:00:00,0.01,23.76,4.75,159,67,1012,21.19,3.6,160,83,1011,0.008,23.05,1.03,0,70,1012,20.26,3.6,180,91,1010,0.009,22.69,0.51,0,72,1012,19.86,2.57,190,90,1009,0.01,22.23,1.03,60,76,1011,19.83,3.09,180,89,1009
1215878,6520231,35.772222,139.805556,0.01,2024-10-27 09:00:00,2024-10-27 18:00:00,0.012,24.31,4.18,166,63,1012,21.29,0.45,129,82,1011,0.012,23.62,4.22,156,64,1012,20.41,0.45,294,86,1010,0.012,23.25,3.41,154,73,1012,19.98,0.45,273,88,1010,0.008,22.62,0.45,87,76,1011,20.01,0.51,0,87,1009
1215880,6517103,35.777778,139.780556,0.008,2024-10-27 09:00:00,2024-10-27 18:00:00,0.006,24.31,4.18,166,63,1012,21.29,0.45,129,82,1011,0.006,23.62,4.22,156,64,1012,20.41,0.45,294,86,1010,0.008,23.25,3.41,154,73,1012,19.98,0.45,273,88,1010,0.006,22.62,0.45,87,76,1011,20.01,0.51,0,87,1009
1298213,6587300,35.681389,139.718611,,2024-10-27 09:00:00,2024-10-27 18:00:00,,23.76,4.75,159,67,1012,21.19,3.6,160,83,1011,,23.05,1.03,0,70,1012,20.26,3.6,180,91,1010,,22.69,0.51,0,72,1012,19.86,2.57,190,90,1009,,22.23,1.03,60,76,1011,19.83,3.09,180,89,1009
1214508,6518570,35.651389,139.593611,0.01,2025-02-02 17:00:00,2025-02-03 02:00:00,0.016,4.97,2.67,340,89,1015,4.76,0.45,360,87,1013,,5.08,2.83,356,88,1014,4.73,0.45,360,87,1013,,4.86,0.45,360,88,1013,4.67,3.38,346,88,1013,0.013,4.67,0.45,360,89,1013,4.12,3.25,348,85,1012
1214509,6587263,35.661111,139.616667,0.014,2025-02-02 17:00:00,2025-02-03 02:00:00,0.019,4.97,2.67,340,89,1015,4.76,0.45,360,87,1013,,5.08,2.83,356,88,1014,4.73,0.45,360,87,1013,,4.86,0.45,360,88,1013,4.67,3.38,346,88,1013,0.017,4.67,0.45,360,89,1013,4.12,3.25,348,85,1012
1214510,6516563,35.675,139.786111,0.016,2025-02-02 17:00:00,2025-02-03 02:00:00,0.016,4.93,5.66,320,79,1015,4.72,6.69,360,81,1013,,4.98,4.63,330,79,1014,4.71,6.17,350,82,1013,,4.63,3.75,12,81,1013,4.53,0.45,328,79,1013,0.015,4.45,0.45,315,83,1013,4.02,3.2,355,75,1012
1214511,6516111,35.652778,139.783333,0.011,2025-02-02 17:00:00,2025-02-03 02:00:00,0.015,5.26,5.66,320,79,1015,5.16,6.71,360,80,1013,,5.33,4.63,330,78,1014,5.16,6.17,350,82,1013,,4.9,5.13,16,81,1013,5.16,5.66,360,78,1013,0.01,4.68,4.75,14,83,1013,4.46,4.47,340,75,1012
1214514,6518645,35.700278,139.682778,0.014,2025-02-02 17:00:00,2025-02-03 02:00:00,0.015,4.93,5.66,320,79,1015,4.72,6.69,360,81,1013,,4.98,4.63,330,79,1014,4.71,6.17,350,82,1013,,4.63,3.75,12,81,1013,4.53,0.45,328,79,1013,0.017,4.45,0.45,315,83,1013,4.02,3.2,355,75,1012
1214515,6515352,35.716667,139.647222,0.014,2025-02-02 17:00:00,2025-02-03 02:00:00,0.013,4.83,0.45,22,79,1015,4.61,0.45,36,83,1013,,4.85,2.45,358,78,1014,4.59,0.45,26,82,1013,,4.64,0.45,32,79,1013,4.44,3.09,351,77,1013,,4.39,0.45,23,81,1013,3.96,2.85,354,74,1012
1214712,6587151,35.763889,139.738889,0.016,2025-02-02 17:00:00,2025-02-03 02:00:00,0.023,4.91,0.45,22,81,1015,4.32,0.45,36,84,1013,,4.96,2.21,360,81,1014,4.5,0.45,26,85,1013,,4.67,0.45,32,82,1013,4.37,2.87,352,81,1013,,4.57,0.45,23,85,1013,3.88,2.58,359,77,1012
1214720,6516136,35.669444,139.756389,0.012,2025-02-02 17:00:00,2025-02-03 02:00:00,0.014,4.93,5.66,320,79,1015,4.72,6.69,360,81,1013,,4.98,4.63,330,79,1014,4.71,6.17,350,82,1013,,4.63,3.75,12,81,1013,4.53,0.45,328,79,1013,0.011,4.45,0.45,315,83,1013,4.02,3.2,355,75,1012
1214721,6515676,35.672222,139.761111,0.012,2025-02-02 17:00:00,2025-02-03 02:00:00,0.014,4.93,5.66,320,79,1015,4.72,6.69,360,81,1013,,4.98,4.63,330,79,1014,4.71,6.17,350,82,1013,,4.63,3.75,12,81,1013,4.53,0.45,328,79,1013,0.012,4.45,0.45,315,83,1013,4.02,3.2,355,75,1012
1214722,6515455,35.688889,139.772222,0.012,2025-02-02 17:00:00,2025-02-03 02:00:00,0.013,4.93,5.66,320,79,1015,4.72,6.69,360,81,1013,,4.98,4.63,330,79,1014,4.71,6.17,350,82,1013,,4.63,3.75,12,81,1013,4.53,0.45,328,79,1013,0.012,4.45,0.45,315,83,1013,4.02,3.2,355,75,1012
1214767,6520102,35.725,139.797222,0.016,2025-02-02 17:00:00,2025-02-03 02:00:00,0.014,5.22,5.66,320,79,1015,4.59,0.45,317,82,1012,,5.31,4.63,330,79,1014,4.97,4.84,359,85,1013,,4.9,5.41,21,81,1013,4.94,0.45,328,81,1013,0.015,4.77,0.45,315,86,1013,4.18,3.98,5,77,1012
1214831,6519787,35.613889,139.744444,0.016,2025-02-02 17:00:00,2025-02-03 02:00:00,0.014,5.26,5.66,320,79,1015,5.16,6.71,360,80,1013,,5.33,4.63,330,78,1014,5.16,6.17,350,82,1013,,4.9,5.13,16,81,1013,5.16,5.66,360,78,1013,0.015,4.68,4.75,14,83,1013,4.46,4.47,340,75,1012
1214832,6519019,35.616667,139.722222,0.015,2025-02-02 17:00:00,2025-02-03 02:00:00,0.015,5.26,5.66,320,79,1015,5.16,6.71,360,80,1013,,5.33,4.63,330,78,1014,5.16,6.17,350,82,1013,,4.9,5.13,16,81,1013,5.16,5.66,360,78,1013,0.018,4.68,4.75,14,83,1013,4.46,4.47,340,75,1012
1214833,6518521,35.608333,139.725,0.012,2025-02-02 17:00:00,2025-02-03 02:00:00,0.013,5.26,5.66,320,79,1015,5.16,6.71,360,80,1013,,5.33,4.63,330,78,1014,5.16,6.17,350,82,1013,,4.9,5.13,16,81,1013,5.16,5.66,360,78,1013,0.016,4.68,4.75,14,83,1013,4.46,4.47,340,75,1012
1214884,6517597,35.716667,139.816667,0.012,2025-02-02 17:00:00,2025-02-03 02:00:00,0.012,5.22,5.66,320,79,1015,4.59,0.45,317,82,1012,,5.31,4.63,330,79,1014,4.97,4.84,359,85,1013,,4.9,5.41,21,81,1013,4.94,0.45,328,81,1013,0.012,4.77,0.45,315,86,1013,4.18,3.98,5,77,1012
1214929,6587241,35.591667,139.713889,0.018,2025-02-02 17:00:00,2025-02-03 02:00:00,0.018,5.26,5.66,320,79,1015,5.16,6.71,360,80,1013,,5.33,4.63,330,78,1014,5.16,6.17,350,82,1013,,4.9,5.13,16,81,1013,5.16,5.66,360,78,1013,0.026,4.68,4.75,14,83,1013,4.46,4.47,340,75,1012
1214930,6519173,35.573056,139.686389,0.017,2025-02-02 17:00:00,2025-02-03 02:00:00,0.017,5.26,5.66,320,79,1015,5.16,6.71,360,80,1013,,5.33,4.63,330,78,1014,5.16,6.17,350,82,1013,,4.9,5.13,16,81,1013,5.16,5.66,360,78,1013,0.02,4.68,4.75,14,83,1013,4.46,4.47,340,75,1012
1214931,6519744,35.597222,139.697222,0.012,2025-02-02 17:00:00,2025-02-03 02:00:00,0.014,5.26,5.66,320,79,1015,5.16,6.71,360,80,1013,,5.33,4.63,330,78,1014,5.16,6.17,350,82,1013,,4.9,5.13,16,81,1013,5.16,5.66,360,78,1013,0.018,4.68,4.75,14,83,1013,4.46,4.47,340,75,1012
1215290,6587168,35.719444,139.734722,0.018,2025-02-02 17:00:00,2025-02-03 02:00:00,0.019,4.93,5.66,320,79,1015,4.72,6.69,360,81,1013,,4.98,4.63,330,79,1014,4.71,6.17,350,82,1013,,4.63,3.75,12,81,1013,4.53,0.45,328,79,1013,0.017,4.45,0.45,315,83,1013,4.02,3.2,355,75,1012
1215291,6520815,35.730556,139.758333,0.012,2025-02-02 17:00:00,2025-02-03 02:00:00,0.018,4.93,5.66,320,79,1015,4.72,6.69,360,81,1013,,4.98,4.63,330,79,1014,4.71,6.17,350,82,1013,,4.63,3.75,12,81,1013,4.53,0.45,328,79,1013,0.013,4.45,0.45,315,83,1013,4.02,3.2,355,75,1012
